Matiere_OF,ORDRE PRODUCTION,PLATEFORME,CODE CREME,DESCRIPTION,MP CODE,MP NAME,BESOIN (KG),WEEK
C278500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C27850,SILICE COLLOIDAL ANH,0.7497,16
C273500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C27350,PROPYLENE GLYCOL,142.8,16
C270500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C27050,POLOXAMER 182,7.14,16
C253000000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C25300,NA HYDROXYDE,6.426,16
C235500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C23550,GLYCEROL,142.8,16
C231500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C23150,EDTA DISODIUM,3.57,16
C230500000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C23050,DIOCTYL NA SULFOSUCC,1.785,16
C214600000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C21460,CARBOMER 940/POL 980,28.56,16
C210050000456220,456220,RESS_6000L_GOAVEC,B28022,BENZAC AC 10% GEL 1T,C21005,BENZOYL PEROXYD HYD ARKEMA,489.09,16
C205430000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C20543,ADAPALENE FINORGA/HELSINN NVS,1.53,16
C210200000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C21020,BENZOYL PEROXYD HYD EPID F MS,17.85,16
C231500000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23150,EDTA DISODIUM,0.51,16
C235500000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23550,GLYCEROL,20.4,16
C270460000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C27046,POLOXAMER 124 PE,1.02,16
C273500000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C27350,PROPYLENE GLYCOL,20.4,16
C203000000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C20300,ACRYLAMIDE COPOLYMER,20.4,16
C230500000456451,456451,RESS_600L,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23050,DIOCTYL NA SULFOSUCC,0.255,16
C39004870000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,16
C39005040000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,16
C39004930000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,16
C39007990000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,16
C39002210000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,16
C285000000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,16
C284850000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,16
C270680000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,16
C233500000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,16
C233300000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,16
C233050000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,16
C39007020000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,16
C39011280000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,16
C39007130000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,16
C39024030000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,16
C39020190000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,16
C39025690000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,16
C39017990000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,16
C39025200000456499,456499,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,16
C283500000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,16
C280000000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,16
C273500000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,16
C273000000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,16
C270200000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,16
C256300000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,16
C253000000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,16
C215350000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,16
C242670000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,16
C242500000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,16
C235500000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,16
C231500000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,16
C229800000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,16
C217000000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,16
C215800000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,16
C250000000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,16
C219900000456403,456403,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,16
C227800000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C22780,CYCLOMETHICONE 5.97%,131.3,16
C231500000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C23150,EDTA DISODIUM,1.01,16
C214200000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C21420,CARBOMER934P/POL974P,4.545,16
C235500000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C23550,GLYCEROL,30.3,16
C249500000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C24950,METHYL GLUCOSE SESQU,35.35,16
C250000000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C25000,METHYL PARABEN,2.02,16
C264900000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C26490,PEG 20 METH GLU SESQ,35.35,16
C253000000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C25300,NA HYDROXYDE,1.616,16
C273000000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C27300,PROPYL PARABEN,1.01,16
C282000000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C28200,SQUALANE NATUREL,60.6,16
C205430000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C20543,ADAPALENE FINORGA/HELSINN NVS,1.01,16
C270200000456247,456247,RESS_1200L_GUERIN,B25074,DIFFERIN 0.1% (HELS/FINO) CRE,C27020,PHENOXYETHANOL,5.05,16
C231500000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,16
C250000000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,16
C253000000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,16
C242670000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,16
C242500000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,16
C235500000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,16
C229800000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,16
C283500000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,16
C217000000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,16
C215800000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,16
C215350000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,16
C256300000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,16
C273000000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,16
C273500000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,16
C219900000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,16
C280000000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,16
C270200000456408,456408,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,16
C201000000456351,456351,RESS_4000L,B20398,ELL-CRANELL ALPHA NF SOL,C20100,17 ALPHA ESTRADIOL,0.8151,16
C250800000456351,456351,RESS_4000L,B20398,ELL-CRANELL ALPHA NF SOL,C25080,MYO INOSITOL,17.4316,16
C241800000456351,456351,RESS_4000L,B20398,ELL-CRANELL ALPHA NF SOL,C24180,ISOPROPYLIQUE ALCOOL,1288.5651,16
C235500000456351,456351,RESS_4000L,B20398,ELL-CRANELL ALPHA NF SOL,C23550,GLYCEROL,51.2313,16
C253000000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,16
C256300000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,16
C270200000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,16
C273000000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,16
C215350000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,16
C215800000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,16
C217000000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,16
C219900000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,16
C229800000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,16
C273500000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,16
C235500000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,16
C242500000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,16
C242670000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,16
C250000000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,16
C280000000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,16
C283500000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,16
C231500000456407,456407,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,16
C39004930000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,16
C39025690000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,16
C39025200000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,16
C39024030000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,16
C39007020000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,16
C39017990000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,16
C39011280000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,16
C39005040000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,16
C39004870000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,16
C39020190000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,16
C285000000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,16
C284850000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,16
C39007990000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,16
C270680000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,16
C233500000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,16
C233300000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,16
C233050000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,16
C39002210000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,16
C39007130000456504,456504,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,16
C203000000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C20300,ACRYLAMIDE COPOLYMER,40.8,16
C205430000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C20543,ADAPALENE FINORGA/HELSINN NVS,3.06,16
C210200000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C21020,BENZOYL PEROXYD HYD EPID F MS,35.7,16
C230500000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23050,DIOCTYL NA SULFOSUCC,0.51,16
C231500000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23150,EDTA DISODIUM,1.02,16
C235500000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C23550,GLYCEROL,40.8,16
C273500000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C27350,PROPYLENE GLYCOL,40.8,16
C270460000456449,456449,RESS_1200L_GOAVEC,B20690,ADAPALENE 0.3/BPO COMBO FORTE,C27046,POLOXAMER 124 PE,2.04,16
C233300000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,16
C39007020000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900702,dl-alpha-Tocopherol,20.4,16
C39005040000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900504,Dibutyl Adipate,86.7,16
C39004930000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900493,ALPHA-CYCLODEXTRIN,20.4,16
C39004870000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900487,Carbomer Copolymer NF Type A,2.04,16
C39002210000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900221,VP/EICOSENE COPOLYMER,51.0,16
C285000000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28500,TRIETHANOLAMINE,2.856,16
C284850000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C28485,TITANIUM DIOXYDE SILICA DIMETH,102.0,16
C270680000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C27068,POLYGLYCERYL-2-DIPOLYHYDROXYST,14.28,16
C39007990000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900799,C12-15 Alkyl Benzoate,169.32,16
C233500000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23350,ETHYLHEXYL TRIAZONE,20.4,16
C233050000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23305,ETHANOL 96.0% V/V 215L,204.0,16
C39011280000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901128,XANTHAN GUM  75µm (92%),2.04,16
C39007130000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3900713,Dimeticone 5 CS,61.2,16
C39020190000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902019,Plantacare 1200 UP **,1.02,16
C39024030000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,16
C39025200000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902520,Trisodium Ethylenediamine Disu,2.04,16
C39025690000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902569,DIETHYLAMINO HYDROXYBENZOYL H,153.0,16
C39017990000456505,456505,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3901799,Octinoxate USP,204.0,16
C242670000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,16
C250000000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,16
C253000000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,16
C256300000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,16
C270200000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,16
C273000000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,16
C273500000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,16
C283500000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,16
C215800000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,16
C217000000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,16
C219900000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,16
C229800000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,16
C231500000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,16
C235500000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,16
C280000000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,16
C242500000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,16
C215350000456406,456406,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,16
C273500000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C27350,PROPYLENE GLYCOL,161.6,16
C235500000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C23550,GLYCEROL,161.6,16
C231500000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C23150,EDTA DISODIUM,4.04,16
C230500000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C23050,DIOCTYL NA SULFOSUCC,2.02,16
C210200000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C21020,BENZOYL PEROXYD HYD EPID F MS,141.4,16
C205430000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C20543,ADAPALENE FINORGA/HELSINN NVS,4.04,16
C203000000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C20300,ACRYLAMIDE COPOLYMER,161.6,16
C270460000456358,456358,RESS_4000L,B24324,ADAPALENE/BPO (MS) COMBO WW GE,C27046,POLOXAMER 124 PE,8.08,16
C210050000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C21005,BENZOYL PEROXYD HYD ARKEMA,33.966,16
C273500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27350,PROPYLENE GLYCOL,40.8,16
C270500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27050,POLOXAMER 182,2.04,16
C253000000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C25300,NA HYDROXYDE,1.734,16
C235500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23550,GLYCEROL,40.8,16
C231500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23150,EDTA DISODIUM,1.02,16
C230500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C23050,DIOCTYL NA SULFOSUCC,0.51,16
C278500000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C27850,SILICE COLLOIDAL ANH,0.2142,16
C205000000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C20500,ACRYLATES COPOLYMER,20.4,16
C214600000456188,456188,RESS_1200L_GOAVEC,B28020,BENZAC AC 2.5% GEL 1T,C21460,CARBOMER 940/POL 980,8.16,16
C242670000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24267,IVERMECTINE HOVIONE,11.22,17
C215350000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21535,CARBOMER1342/PEM TR1 USP,2.02,17
C215800000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21580,CETEARETH-20 EP,30.3,17
C217000000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21700,CETYLIQUE ALCOOL,35.35,17
C219900000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C21990,CITRIQUE ACIDE MONOHYDRATE,0.505,17
C231500000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23150,EDTA DISODIUM,0.505,17
C235500000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C23550,GLYCEROL,40.4,17
C242500000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C24250,ISOPROPYL PALMITATE,40.4,17
C229800000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C22980,DIMETICONE 20 CST,5.05,17
C280000000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28000,SORBITAN MONOSTEARAT,20.2,17
C273500000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27350,PROPYLENE GLYCOL,20.2,17
C273000000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27300,PROPYL PARABEN,1.01,17
C270200000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C27020,PHENOXYETHANOL,10.1,17
C256300000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25630,OLEIQUE ALCOOL,20.2,17
C253000000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25300,NA HYDROXYDE,29.29,17
C283500000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C28350,STEARYLIQUE ALCOOL,25.25,17
C250000000456405,456405,RESS_1200L_GOAVEC,B27414,IVERMECTIN 1% CRE,C25000,METHYL PARABEN,2.02,17
C39024030000456503,456503,RESS_4000L,B25898,DAYLONG SPF50 GEL,C3902403,Tinosorb M **,40.8,17
C233300000456503,456503,RESS_4000L,B25898,DAYLONG SPF50 GEL,C23330,ETHYLHEXYLOXYP METHOXYPH TRIAZ,102.0,17
